row_idx,entity_id,old_industry,new_industry,reason,score,sector_hint
3266,ext::ungc::unillantas-de-oaxaca-sa-de-cv-mx,ict_digital_media,ict_telecom,weighted,2.0,
3267,ext::ungc::abstracta-uy,ict_digital_media,ict_telecom,weighted,5.0,
3268,ext::ungc::el-tron-energy-br,energy_power_utilities,energy_power,weighted,2.0,
3269,ext::sbti::aje-group-pe,agro_food_beverage,agro_food,weighted,5.5,
3270,ext::bcorp::cultiva-empresa-cl,environmental_circular_services,public_social_education,alias,,
3271,ext::ungc::dengo-chocolates-br,agro_food_beverage,agro_food,weighted,5.5,
3272,ext::ungc::eneva-s-a-br,energy_power_utilities,energy_power,weighted,2.0,
3273,226,ict_digital_media,ict_telecom,weighted,5.0,
3274,ext::ungc::evik-seguran-a-e-vigilancia-ltda-br,agro_food_beverage,agro_food,weighted,5.5,
3275,ext::ungc::gran-br,agro_food_beverage,agro_food,weighted,5.5,
3276,ext::ungc::nava-technology-for-business-br,ict_digital_media,ict_telecom,weighted,5.0,
3277,ext::ungc::c-a-modas-s-a-br,retail_consumer_services,retail_consumer,weighted,6.0,
3278,ext::bcorp::grupo-contempo-s-a-s-co,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
3279,ext::bcorp::bodega-cero-mx,retail_consumer_services,retail_consumer,alias,,
3280,ext::ungc::multi-bioenergia-ltda-br,energy_power_utilities,energy_power,weighted,2.0,
3281,ext::ungc::bdp-log-stica-integrada-de-res-duos-ltda-bdp-waste-br,industrial_manufacturing,transport_logistics,weighted,5.5,
3282,930,finance_insurance_capital,ict_telecom,weighted,3.0,
3283,ext::ungc::sathel-energia-s-a-equipamentos-e-servi-os-br,industrial_manufacturing,manufacturing,weighted,3.0,
3284,ext::ungc::proyfe-brasil-projetos-e-consultoria-br,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
3285,ext::ungc::exame-ltda-br,ict_digital_media,ict_telecom,weighted,2.0,
3286,ext::bcorp::mitsidi-servi-os-e-projetos-ltda-epp-br,energy_power_utilities,energy_power,weighted,2.0,
3287,ext::bcorp::cervejaria-fil-br,agro_food_beverage,agro_food,weighted,5.5,
3288,ext::bcorp::mejores-pr-cticas-cl,environmental_circular_services,professional_services_consulting,weighted,3.0,
3289,ext::ungc::abralatas-br,agro_food_beverage,agro_food,weighted,5.5,
3290,ext::ungc::gdsun-br,energy_power_utilities,energy_power,weighted,2.0,
3291,ext::bcorp::inmobiliaria-regenera-cl,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
3293,ext::bcorp::ilumexico-mx,energy_power_utilities,transport_logistics,weighted,2.5,
3294,ext::bcorp::faro-energy-br,energy_power_utilities,construction_realestate,weighted,3.0,
3295,ext::ungc::wilkes-participacoes-s-a-br,retail_consumer_services,retail_consumer,weighted,6.0,
3296,ext::bcorp::todxs-somos-personas-cl,transport_mobility_logistics,transport_logistics,weighted,7.5,
3297,ext::bcorp::creatividad-positiva-cl,environmental_circular_services,retail_consumer,weighted,2.0,
3298,ext::ungc::nascimento-e-mour-o-sociedade-de-advogados-br,retail_consumer_services,retail_consumer,weighted,6.0,
3299,ext::ungc::porto-do-a-u-opera-es-s-a-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
3300,ext::ungc::ferramentas-troy-ltda-br,industrial_manufacturing,manufacturing,weighted,3.0,
3301,ext::ungc::ultra-displays-br,industrial_manufacturing,manufacturing,weighted,3.0,
3302,ext::ungc::reservas-votorantim-br,retail_consumer_services,retail_consumer,weighted,6.0,
3303,ext::ungc::mind-and-process-ar,retail_consumer_services,retail_consumer,weighted,6.0,
3304,ext::ungc::ess-ntir-viagens-br,retail_consumer_services,retail_consumer,weighted,6.0,
3305,ext::ungc::quantum-br,energy_power_utilities,energy_power,weighted,2.0,
3306,ext::ungc::xignux-mx,agro_food_beverage,agro_food,weighted,5.5,
3308,ext::bcorp::sugo-pe,retail_consumer_services,retail_consumer,weighted,6.0,
3309,ext::ungc::financier-a-mexi-mx,finance_insurance_capital,ict_telecom,weighted,3.0,
3310,ext::ungc::grupo-inmobiliario-consulte-mx,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
3311,ext::ungc::espacio-constructor-dokak-sa-de-cv-mx,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
3312,ext::ungc::gabriel-cimas-i-aduanas-log-stica-uy,retail_consumer_services,retail_consumer,weighted,6.0,
3313,ext::ungc::viana-moura-constru-es-s-a-br,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
3314,ext::bcorp::solbayres-ar,transport_mobility_logistics,transport_logistics,weighted,7.5,
3315,ext::bcorp::eureciclo-br,ict_digital_media,environmental_circular_services,weighted,3.0,
3316,ext::bcorp::constructora-oval-cl,construction_infrastructure_realestate,transport_logistics,weighted,4.5,
3317,ext::sbti::embotelladoras-bolivianas-unidas-s-a-bo,agro_food_beverage,agro_food,weighted,5.5,
3318,ext::sbti::grupo-malwee-br,industrial_manufacturing,manufacturing,weighted,3.0,
3319,ext::bcorp::lecomf-mx,industrial_manufacturing,retail_consumer,weighted,6.0,
3322,ext::bcorp::bowlpark-cl,industrial_manufacturing,manufacturing,weighted,3.0,
3323,ext::bcorp::rayito-de-luna-mx,industrial_manufacturing,manufacturing,weighted,3.0,
3324,ext::bcorp::plong-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
3325,ext::bcorp::sunew-filmes-fotovoltaicos-impressos-s-a-br,energy_power_utilities,oil_gas,weighted,3.0,
3326,1110,industrial_manufacturing,transport_logistics,weighted,5.0,
3327,ext::bcorp::aquatro-cultura-de-impacto-br,finance_insurance_capital,finance_insurance,weighted,4.5,
3328,ext::bcorp::numerik-br,ict_digital_media,ict_telecom,weighted,2.0,
3330,ext::bcorp::keko-s-a-ar,transport_mobility_logistics,transport_logistics,weighted,7.5,
3331,ext::bcorp::in3-new-b-capital-s-a-br,public_social_education,finance_insurance,weighted,2.0,
3332,ext::ungc::fiec-federa-o-das-ind-strias-do-estado-do-cear-br,ict_digital_media,ict_telecom,weighted,2.0,
3333,ext::ungc::roca-desarrollos-mx,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
3334,ext::ungc::cemposa-mx,retail_consumer_services,retail_consumer,weighted,6.0,
3335,ext::ungc::cmr-industria-e-com-rcio-ltda-br,industrial_manufacturing,manufacturing,weighted,3.0,
3337,ext::ungc::kimberly-clark-br,agro_food_beverage,agro_food,weighted,5.5,
3338,ext::ungc::munic-pio-de-jo-o-pessoa-br,ict_digital_media,public_social_education,alias,,
3339,ext::ungc::tribunal-regional-do-trabalho-da-4-regiao-br,ict_digital_media,ict_telecom,weighted,2.0,
3340,ext::ungc::basf-sa-br,agro_food_beverage,agro_food,weighted,5.5,
3341,ext::ungc::locaweb-br,ict_digital_media,ict_telecom,weighted,5.0,
3342,ext::ungc::drummond-ltd-co,mining_materials,mining_metals,weighted,5.0,
3343,ext::ungc::gdi-s-a-s-co,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
3345,ext::ungc::libero-cobre-co,mining_materials,mining_metals,weighted,5.0,
3346,ext::ungc::caldenes-sa-ar,retail_consumer_services,retail_consumer,weighted,6.0,
3347,ext::ungc::fibercord-sa-ar,industrial_manufacturing,manufacturing,weighted,3.0,
3348,ext::ungc::grupo-lomas-mx,hospitality_tourism_leisure,healthcare_pharma_biotech,alias,,
3349,ext::ungc::blackrock-mexico-operadora-s-a-de-c-v-sociedad-operadora-de--mx,finance_insurance_capital,finance_insurance,weighted,7.5,
3350,ext::bcorp::agrotools-br,agro_food_beverage,agro_food,weighted,5.5,
3351,ext::bcorp::grupo-advance-ar,professional_services_consulting,manufacturing,weighted,3.0,
3352,ext::bcorp::cleiman-ar,finance_insurance_capital,finance_insurance,weighted,5.5,
3354,ext::ungc::alupar-investimento-s-a-br,energy_power_utilities,energy_power,weighted,2.0,
3355,ext::ungc::sanofi-medley-farmaceutica-ltda-br,industrial_manufacturing,healthcare_pharma_biotech,alias,,
3357,ext::bcorp::mboja-o-py,agro_food_beverage,agro_food,weighted,5.5,
3358,ext::bcorp::entidad-patrocinante-uni-n-spa-cl,ict_digital_media,public_social_education,weighted,3.0,
3359,ext::bcorp::nude-br,agro_food_beverage,retail_consumer,weighted,6.0,
3360,ext::bcorp::kompost-ar,retail_consumer_services,retail_consumer,weighted,6.0,
3361,716,finance_insurance_capital,finance_insurance,weighted,5.5,
3364,ext::ungc::brasil-terrenos-holding-ltda-br,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
3365,ext::bcorp::limpiolux-ar,transport_mobility_logistics,transport_logistics,weighted,7.5,
3366,ext::bcorp::code-xitos-llc-hn,ict_digital_media,ict_telecom,weighted,2.0,
3367,ext::ungc::camil-alimentos-s-a-br,agro_food_beverage,agro_food,weighted,5.5,
3368,ext::ungc::la-segunda-cooperativa-limitada-de-seguros-generales-ar,finance_insurance_capital,finance_insurance,weighted,2.5,
3369,ext::ungc::casa-tempero-alimenta-o-ltda-br,agro_food_beverage,agro_food,weighted,5.5,
3370,ext::ungc::companhia-brasileira-de-vidros-planos-vivix-vidros-planos-br,industrial_manufacturing,manufacturing,weighted,3.0,
3371,ext::ungc::atiaia-energia-s-a-atiaia-renov-veis-br,energy_power_utilities,energy_power,weighted,2.0,
3372,ext::bcorp::thermik-haus-cl,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
3373,ext::bcorp::loffice-colaboro-srl-py,public_social_education,construction_realestate,weighted,3.0,
3375,ext::bcorp::espacios-humanos-cl,ict_digital_media,ict_telecom,weighted,2.0,
3376,ext::bcorp::mentu-py,agro_food_beverage,agro_food,weighted,5.5,
3377,ext::ungc::egestec-sas-co,retail_consumer_services,retail_consumer,weighted,6.0,
3378,ext::ungc::asesoria-tecnica-y-proyectos-industriales-de-monterrey-s-a-d-mx,industrial_manufacturing,manufacturing,weighted,3.0,
3379,ext::ungc::idom-s-a-de-c-v-mx,retail_consumer_services,retail_consumer,weighted,6.0,
3380,ext::ungc::aries-fortalece-tu-patrimonio-mx,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
3381,ext::ungc::earth-life-university-mx,retail_consumer_services,retail_consumer,weighted,6.0,
3382,ext::ungc::bienes-sustentables-s-a-de-c-v-mx,retail_consumer_services,retail_consumer,weighted,6.0,
3383,ext::ungc::agencia-internacional-de-calidad-educativa-mx,retail_consumer_services,retail_consumer,weighted,6.0,
3384,ext::bcorp::kiro-br,agro_food_beverage,agro_food,weighted,7.5,
3386,ext::bcorp::grupo-america-organica-pe,agro_food_beverage,agro_food,weighted,5.5,
3387,ext::bcorp::2w-energia-br,energy_power_utilities,energy_power,weighted,2.0,
3388,ext::bcorp::campus-b-br,public_social_education,oil_gas,weighted,2.5,
3389,ext::sbti::inkia-energy-group-nautilus-energy-holdings-llc-pe,energy_power_utilities,energy_power,weighted,2.0,
3390,ext::ungc::neix-s-a-ar,finance_insurance_capital,ict_telecom,weighted,3.0,
3392,ext::bcorp::up-lab-br,professional_services_consulting,healthcare_pharma_biotech,alias,,
3393,ext::bcorp::green-capital-sa-pe,finance_insurance_capital,finance_insurance,weighted,5.5,
3394,ext::bcorp::mobel-citta-ar,industrial_manufacturing,manufacturing,weighted,3.0,
3395,ext::sbti::vi-a-requingua-cl,agro_food_beverage,agro_food,weighted,5.5,
3396,ext::bcorp::noname-co,finance_insurance_capital,finance_insurance,weighted,7.5,
3397,ext::bcorp::quantica-education-co,public_social_education,transport_logistics,weighted,2.0,
3398,ext::bcorp::blue-apple-beach-house-co,hospitality_tourism_leisure,healthcare_pharma_biotech,alias,,
3399,ext::ungc::nude-br,agro_food_beverage,agro_food,weighted,5.5,
3400,ext::ungc::seed-consultoria-br,retail_consumer_services,retail_consumer,weighted,6.0,
3401,ext::ungc::gazin-industria-e-comercia-de-moveis-e-eletro-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
3402,ext::ungc::amachains-br,ict_digital_media,ict_telecom,weighted,5.0,
3403,ext::ungc::pinkmoney-br,finance_insurance_capital,finance_insurance,weighted,5.5,
3404,ext::ungc::getnet-brasil-br,finance_insurance_capital,ict_telecom,weighted,3.0,
3405,ext::ungc::infosimples-processamento-de-dados-ltda-br,ict_digital_media,ict_telecom,weighted,5.0,
3406,930,energy_power_utilities,energy_power,weighted,2.0,
3407,ext::ungc::jdl-servi-os-de-gest-o-compartilhada-ltda-br,hospitality_tourism_leisure,healthcare_pharma_biotech,alias,,
3408,ext::ungc::banco-falabella-cl,finance_insurance_capital,finance_insurance,weighted,5.5,
3409,ext::bcorp::unibag-cl,environmental_circular_services,manufacturing,weighted,3.0,
3410,ext::ungc::smu-s-a-cl,retail_consumer_services,retail_consumer,weighted,6.0,
3411,ext::ungc::empresas-iansa-cl,agro_food_beverage,agro_food,weighted,5.5,
3412,ext::bcorp::it-patagonia-ar,ict_digital_media,ict_telecom,weighted,2.0,
3413,ext::bcorp::growbetter-agency-cl,ict_digital_media,transport_logistics,weighted,2.5,
3414,ext::ungc::falabella-com-spa-cl,retail_consumer_services,retail_consumer,weighted,6.0,
3415,ext::bcorp::urbania-cafe-sas-bic-co,agro_food_beverage,agro_food,weighted,7.5,
3416,ext::bcorp::broota-spa-cl,finance_insurance_capital,finance_insurance,weighted,4.5,
3417,ext::bcorp::hexagon-data-s-a-p-i-de-c-v-mx,ict_digital_media,transport_logistics,weighted,2.5,
3418,ext::bcorp::bigmond-group-pe,transport_mobility_logistics,transport_logistics,weighted,7.5,
3419,ext::bcorp::mercado-circular-spa-cl,retail_consumer_services,retail_consumer,weighted,6.0,
3420,ext::bcorp::zenda-digital-ar,ict_digital_media,ict_telecom,weighted,2.0,
3421,ext::bcorp::manejebem-br,agro_food_beverage,agro_food,weighted,5.5,
3422,ext::bcorp::agro-sustentable-ar,environmental_circular_services,healthcare_pharma_biotech,alias,,
3423,ext::sbti::ammper-energ-a-s-a-p-i-de-c-v-mx,energy_power_utilities,energy_power,weighted,2.0,
3424,ext::bcorp::mali-spa-cl,industrial_manufacturing,retail_consumer,weighted,6.0,
3426,ext::ungc::action-gest-o-empresarial-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
3427,ext::ungc::youngship-colombia-co,ict_digital_media,ict_telecom,weighted,2.0,
3428,ext::ungc::instituto-gea-tica-e-meio-ambiente-br,ict_digital_media,public_social_education,alias,,
3429,ext::ungc::silla-motta-br,energy_power_utilities,energy_power,weighted,2.0,
3430,ext::ungc::vertile-solu-es-empresariais-ltda-br,industrial_manufacturing,manufacturing,weighted,3.0,
3431,ext::ungc::b4people-cultura-inclusiva-br,retail_consumer_services,retail_consumer,weighted,6.0,
3432,ext::ungc::instituto-desiderata-br,ict_digital_media,public_social_education,alias,,
3433,ext::ungc::tree-consultoria-e-educa-o-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
3434,ext::ungc::aersa-mx,ict_digital_media,ict_telecom,weighted,5.0,
3435,ext::ungc::flori-tech-br,retail_consumer_services,retail_consumer,weighted,6.0,
3436,ext::ungc::iris-br,retail_consumer_services,retail_consumer,weighted,6.0,
3437,ext::ungc::litro-de-luz-brasil-br,ict_digital_media,ict_telecom,weighted,2.0,
3438,467,energy_power_utilities,energy_power,weighted,2.0,
3439,ext::ungc::instituto-rede-mulher-empreendedora-br,ict_digital_media,public_social_education,alias,,
3440,ext::ungc::lab-gri-br,retail_consumer_services,retail_consumer,weighted,6.0,
3441,ext::ungc::proactive-engenharia-consultiva-ss-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
3442,ext::ungc::libertas-instituto-internacional-de-educa-o-cultura-e-meio-a-br,retail_consumer_services,public_social_education,alias,,
3443,ext::ungc::telos-transition-br,retail_consumer_services,retail_consumer,weighted,6.0,
3444,ext::ungc::antonietti-matthes-advocacia-br,retail_consumer_services,retail_consumer,weighted,6.0,
3445,ext::ungc::abes-associa-o-brasileira-de-empresas-de-software-br,ict_digital_media,ict_telecom,weighted,5.0,
3447,ext::ungc::3j-gestora-de-recursos-ltda-br,finance_insurance_capital,ict_telecom,weighted,3.0,
3448,ext::ungc::instituto-cactus-br,ict_digital_media,public_social_education,alias,,
3449,ext::ungc::revolu-o-ambiental-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
3450,ext::ungc::i-care-estrat-gia-ambiental-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
3451,716,ict_digital_media,ict_telecom,weighted,2.0,
3453,ext::ungc::alonso-pistun-advocacia-empresarial-br,retail_consumer_services,retail_consumer,weighted,6.0,
3454,ext::ungc::rede-ambiental-e-de-responsabilidade-dos-not-rios-e-registra-br,ict_digital_media,ict_telecom,weighted,2.0,
3455,ext::ungc::instituto-pontes-para-o-crescimento-br,ict_digital_media,public_social_education,alias,,
3456,ext::bcorp::amae-sa-ar,agro_food_beverage,agro_food,weighted,5.5,
3457,ext::bcorp::agr-cola-andrea-pe,agro_food_beverage,agro_food,weighted,7.5,
3458,ext::ungc::minsur-s-a-pe,mining_materials,mining_metals,weighted,5.0,
3459,ext::ungc::iron-house-desenvolvimento-imobili-rio-s-a-iron-house-br,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
3460,ext::ungc::ra-zen-s-a-br,agro_food_beverage,agro_food,weighted,5.5,
3461,768,finance_insurance_capital,finance_insurance,weighted,5.5,
3462,ext::ungc::micro-quimica-produtos-para-laboratorios-ltda-br,retail_consumer_services,healthcare_pharma_biotech,alias,,
3463,ext::ungc::associa-o-brasileira-da-ind-stria-de-alta-tecnologia-de-prod-br,ict_digital_media,ict_telecom,weighted,2.0,
3464,ext::bcorp::integrarse-mx,transport_mobility_logistics,transport_logistics,weighted,7.5,
3465,ext::bcorp::tica-ar,mining_materials,mining_metals,weighted,3.0,
3466,ext::ungc::fibra-storage-mx,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
3469,ext::bcorp::editora-mol-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
3470,ext::bcorp::advance-co,agro_food_beverage,agro_food,weighted,5.5,
3471,ext::bcorp::cridem-cl,retail_consumer_services,retail_consumer,weighted,10.5,
3472,ext::ungc::celsa-conductores-el-ctricos-lima-s-a-pe,industrial_manufacturing,manufacturing,weighted,3.0,
3473,ext::ungc::transportadora-sulista-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
3474,897,finance_insurance_capital,transport_logistics,weighted,2.5,
3475,ext::ungc::grupo-calidra-mx,agro_food_beverage,agro_food,weighted,5.5,
3476,ext::ungc::cooperativa-de-cr-dito-do-centro-do-estado-de-rond-nia-sicoo-br,finance_insurance_capital,ict_telecom,weighted,3.0,
3477,ext::ungc::organizaci-n-soriana-mx,retail_consumer_services,retail_consumer,weighted,6.0,
3478,ext::ungc::associa-o-brasileira-da-ind-stria-de-caf-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
3479,ext::ungc::consejo-de-acreditacion-caceca-a-c-mx,retail_consumer_services,retail_consumer,weighted,6.0,
3480,1072,ict_digital_media,ict_telecom,weighted,2.0,
3481,ext::ungc::cesar-centro-de-estudos-e-sistemas-avancados-do-recife-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
3482,ext::ungc::conselho-federal-de-contabilidade-cfc-br,ict_digital_media,ict_telecom,weighted,2.0,
3483,ext::ungc::engen-capital-mx,finance_insurance_capital,ict_telecom,weighted,3.0,
3484,ext::sbti::compa-a-hulera-tornel-sa-de-cv-mexico-mx,agro_food_beverage,agro_food,weighted,5.5,
3485,ext::sbti::masisa-cl,mining_materials,mining_metals,weighted,4.5,
3486,ext::ungc::entelequia-mx,retail_consumer_services,retail_consumer,weighted,6.0,
3489,ext::bcorp::gon-alves-brasil-br,agro_food_beverage,healthcare_pharma_biotech,alias,,
3490,ext::ungc::heineken-mexico-mx,agro_food_beverage,agro_food,weighted,5.5,
3491,ext::ungc::elera-renov-veis-br,energy_power_utilities,energy_power,weighted,2.0,
3492,ext::bcorp::kaya-unite-cl,transport_mobility_logistics,transport_logistics,weighted,7.5,
3493,ext::ungc::mitre-realty-br,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
3494,ext::bcorp::late-cl,agro_food_beverage,agro_food,weighted,5.5,
3495,ext::bcorp::glove-travel-ar,hospitality_tourism_leisure,healthcare_pharma_biotech,alias,,
3496,ext::ungc::fnc-s-a-uy,agro_food_beverage,agro_food,weighted,5.5,
3497,ext::ungc::reiter-log-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
3498,ext::ungc::unilever-brasil-ltda-br,agro_food_beverage,agro_food,weighted,5.5,
3499,ext::ungc::pyxis-uy,ict_digital_media,ict_telecom,weighted,5.0,
3500,ext::ungc::pwc-uruguay-uy,agro_food_beverage,agro_food,weighted,5.5,
3501,ext::ungc::kpmg-uruguay-uy,agro_food_beverage,agro_food,weighted,5.5,
3503,ext::ungc::volkswagen-caminh-es-e-onibus-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
3504,ext::bcorp::constructora-l-y-d-cl,construction_infrastructure_realestate,healthcare_pharma_biotech,alias,,
3506,ext::bcorp::suda-outdoors-cl,transport_mobility_logistics,transport_logistics,weighted,7.5,
3507,ext::bcorp::heincke-sas-bic-co,agro_food_beverage,agro_food,weighted,5.5,
3508,ext::sbti::vi-a-montes-cl,agro_food_beverage,agro_food,weighted,5.5,
3509,ext::bcorp::patrus-transportes-ltda-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
3510,ext::ungc::hipermecados-tottus-cl,retail_consumer_services,retail_consumer,weighted,6.0,
3511,ext::bcorp::tippytea-blends-ec,agro_food_beverage,agro_food,weighted,5.5,
3512,ext::ungc::associa-o-gua-sustent-vel-br,ict_digital_media,ict_telecom,weighted,2.0,
3513,ext::bcorp::nuts-fit-py,agro_food_beverage,agro_food,weighted,5.5,
3514,ext::bcorp::psa-ar,industrial_manufacturing,manufacturing,weighted,3.0,
3516,ext::bcorp::comecs-ar,retail_consumer_services,retail_consumer,weighted,6.0,
3517,ext::bcorp::brilia-br,retail_consumer_services,retail_consumer,weighted,8.0,
3519,ext::bcorp::envaco-s-a-py,industrial_manufacturing,manufacturing,weighted,3.0,
3521,ext::ungc::furas-colombia-co,ict_digital_media,ict_telecom,weighted,2.0,
3523,ext::bcorp::ciclofauna-cl,environmental_circular_services,transport_logistics,weighted,2.5,
3524,ext::ungc::unique-s-a-pe,agro_food_beverage,agro_food,weighted,5.5,
3525,ext::bcorp::implementasur-cl,ict_digital_media,public_social_education,weighted,3.0,
3526,ext::bcorp::enigma-pe,transport_mobility_logistics,transport_logistics,weighted,7.5,
3527,ext::bcorp::apex-capital-ltda-br,finance_insurance_capital,finance_insurance,weighted,2.5,
3528,ext::bcorp::impact-beyond-br,public_social_education,transport_logistics,weighted,4.5,
3529,ext::bcorp::avista-co,finance_insurance_capital,public_social_education,alias,,
3530,ext::bcorp::rise-ventures-br,finance_insurance_capital,finance_insurance,weighted,4.5,
3531,ext::ungc::yanbal-de-colombia-s-a-s-co,agro_food_beverage,agro_food,weighted,5.5,
3532,ext::ungc::hermes-transportes-blindados-sa-pe,transport_mobility_logistics,transport_logistics,weighted,7.5,
3535,ext::bcorp::kubo-financiero-mx,finance_insurance_capital,finance_insurance,weighted,4.5,
3536,ext::ungc::oisme-s-a-de-c-v-mx,agro_food_beverage,agro_food,weighted,5.5,
3537,ext::ungc::metlife-m-xico-mx,agro_food_beverage,agro_food,weighted,5.5,
3538,ext::ungc::bolsa-institucional-de-valores-mx,finance_insurance_capital,finance_insurance,weighted,7.5,
3539,ext::ungc::engineering-and-projects-management-s-a-de-c-v-mx,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
3540,ext::ungc::crdc-mx,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
3541,ext::ungc::pure-water-technology-sapi-de-cv-mx,agro_food_beverage,agro_food,weighted,5.5,
3542,ext::ungc::tivasani-sa-de-cv-mx,ict_digital_media,healthcare_pharma_biotech,weighted,5.5,
3544,ext::bcorp::echale-mx,public_social_education,construction_realestate,weighted,5.0,
3545,ext::ungc::grupo-vemo-mx,agro_food_beverage,agro_food,weighted,5.5,
3546,ext::ungc::rappi-m-xico-mx,ict_digital_media,manufacturing,weighted,2.0,
3547,ext::bcorp::viana-moura-constru-es-br,construction_infrastructure_realestate,manufacturing,weighted,3.0,
3549,ext::bcorp::ni-o-m-gico-s-a-s-bic-co,ict_digital_media,ict_telecom,weighted,2.0,
3550,ext::ungc::intrabank-s-a-br,finance_insurance_capital,finance_insurance,weighted,5.5,
3551,ext::ungc::tip-m-xico-mx,agro_food_beverage,agro_food,weighted,5.5,
3552,ext::ungc::aqua-mex-s-a-de-c-v-mx,industrial_manufacturing,manufacturing,weighted,3.0,
3553,ext::ungc::novamex-m-xico-mx,agro_food_beverage,agro_food,weighted,5.5,
3554,ext::ungc::grupo-empresarial-ct-s-a-de-c-v-mx,industrial_manufacturing,manufacturing,weighted,3.0,
3555,ext::ungc::grand-sirenis-riviera-maya-resort-spa-mx,hospitality_tourism_leisure,healthcare_pharma_biotech,alias,,
3556,ext::ungc::accenture-mexico-mx,industrial_manufacturing,manufacturing,weighted,3.0,
3557,ext::ungc::marinter-sa-de-cv-mx,agro_food_beverage,agro_food,weighted,5.5,
3558,ext::sbti::americanas-s-a-br,retail_consumer_services,retail_consumer,weighted,6.0,
3559,226,mining_materials,mining_metals,weighted,5.0,
3560,ext::bcorp::tekchef-cl,agro_food_beverage,public_social_education,alias,,
3562,ext::bcorp::de-lolita-rest-caf-co,agro_food_beverage,agro_food,weighted,5.5,
3563,ext::bcorp::funeraria-del-hogar-de-cristo-cl,transport_mobility_logistics,transport_logistics,weighted,7.5,
3564,ext::bcorp::wright-capital-gest-o-de-recursos-ltda-br,finance_insurance_capital,finance_insurance,weighted,2.5,
3566,ext::ungc::associa-o-atados-br,ict_digital_media,ict_telecom,weighted,2.0,
3567,ext::ungc::universidade-federal-de-mato-grosso-do-sul-br,ict_digital_media,public_social_education,alias,,
3568,ext::ungc::sociedade-intelig-ncia-e-cora-o-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
3569,ext::ungc::instituto-mano-down-br,ict_digital_media,public_social_education,alias,,
3570,ext::ungc::asec-associa-o-pela-sa-de-emocional-de-crian-as-movimento-sa-br,ict_digital_media,ict_telecom,weighted,2.0,
3571,ext::ungc::instituto-bola-pra-frente-br,ict_digital_media,public_social_education,alias,,
3572,ext::ungc::iguatemi-sa-br,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
3573,ext::ungc::cba-b-g-br,retail_consumer_services,retail_consumer,weighted,6.0,
3574,ext::ungc::industria-e-comercio-de-moveis-cmp-mirassol-ltda-br,industrial_manufacturing,manufacturing,weighted,3.0,
3575,ext::ungc::cli-corredor-log-stica-e-infraestrutura-br,retail_consumer_services,retail_consumer,weighted,6.0,
3576,ext::ungc::g-s-natural-a-u-s-a-br,energy_power_utilities,oil_gas,weighted,3.0,
3577,ext::ungc::cosan-lubrificantes-e-especialidades-s-a-br,agro_food_beverage,agro_food,weighted,5.5,
3578,ext::ungc::ster-m-quinas-e-solu-es-integradas-ltda-br,agro_food_beverage,agro_food,weighted,5.5,
3579,376,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
3580,855,finance_insurance_capital,finance_insurance,weighted,5.5,
3581,ext::ungc::nestl-brasil-br,agro_food_beverage,agro_food,weighted,5.5,
3582,ext::ungc::aci-academia-de-competencias-integrativas-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
3583,ext::ungc::eccon-solu-es-ambientais-br,retail_consumer_services,retail_consumer,weighted,6.0,
3584,ext::ungc::consultoria-social-rstt-mx,retail_consumer_services,retail_consumer,weighted,6.0,
3586,ext::bcorp::singulares-cl,ict_digital_media,ict_telecom,weighted,2.0,
