company_id,company_qid,company_name,country,industry,size_bin,source,signal_type,signal_strength,ts,url,title,text_snippet,climate_score,sentiment_label,sentiment_score
299,ext::telecom-argentina-ar,Telecom Argentina,AR,ict_telecom,l,news,news,0.195,2025-05-06T07:00:00+00:00,https://news.google.com/rss/articles/CBMixwFBVV95cUxQWkhXeWQtZXN4S3ZmZ3FLbFgwQ1lqTXJIRy05VkF3T3E5MV9IQW52RE8yQ3diU04wZTh5LXM5MVc0T0lsNldtOGVoZHNnYUI3QVZVN08zYUxPeUkxLUpFRnpJaXdxU2pRUlF1b0o4cmNGNmZMZ3Y5dW5KaEpVdUhkRE5wOEVFZkhjbFU5ZVhlWEdwaUFpZlB3LTZIREp3N0F0Z1V3b1JKQjc4MXpTRTQyb3BWR29KNEF5Q3QyRHJSNEFHaEoyLUxN0gHMAUFVX3lxTE5TNWJQQzVoSUlWR1ByemduMk5IN1JlcUVxNWQyTF9vdGpqN2l3d3h5ZkhtSlV4S2cxWjhpUG9jSFNFWWQtc0NQWDFoUUdKVmZJUVhwZlV2cFlvaGlDTk5ZTGN0RXQzYVdPb1FPQTRIT0NPYW5aTmhTTS1CdC02SUlYV29DamFNbmM2dG5MX2R1SG1wa1V4c09YTC0tQ2FXaFBpVDBfZmxWNWkwRk83ODJVRUh4eVFqZEJRbF96cmh4SjdiLU81WjNhUm05QQ?oc=5,Del 5G al reciclaje: la apuesta de Telecom por un modelo de negocio más responsable - Perfil,"<a href=""https://news.google.com/rss/articles/CBMixwFBVV95cUxQWkhXeWQtZXN4S3ZmZ3FLbFgwQ1lqTXJIRy05VkF3T3E5MV9IQW52RE8yQ3diU04wZTh5LXM5MVc0T0lsNldtOGVoZHNnYUI3QVZVN08zYUxPeUkxLUpFRnpJaXdxU2pRUlF1b0o4cmNGNmZMZ3Y5dW5KaEpVdUhkRE5wOEVFZkhjbFU5ZVhlWEdwaUFpZlB3LTZIREp3N0F0Z1V3b1JKQjc4MXpTRTQyb3BWR29KNEF5Q3QyRHJSNEFHaEoyLUxN0gHMAUFVX3lxTE5TNWJQQzVoSUlWR1ByemduMk5IN1JlcUVxNWQyTF9vdGpqN2l3d3h5ZkhtSlV4S2cxWjhpUG9jSFNFWWQtc0NQWDFoUUdKVmZJUVhwZlV2cFlvaGlDTk5ZTGN0RXQzYVdPb1FPQTRIT0NPYW5aTmhTTS1CdC02SUlYV29DamFNbmM2dG5MX2R1SG1wa1V4c09YTC0tQ2FXaFBpVDBfZmxWNWkwRk83ODJVRUh4eVFqZEJRbF96cmh4SjdiLU81WjNhUm05QQ?oc=5"" target=""_blank"">Del 5G al reciclaje: la apuesta de Telecom por un modelo de negocio más responsable</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Perfil</font>",0.65,neutral,0.0
171,ext::edificio-del-ministerio-de-transporte-y-obras-p-blicas-uy,Edificio del Ministerio de Transporte y Obras Públicas,UY,construction_realestate,m,memberships,sbti,1.0,2025-05-08 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,BOREAL LOGÍSTICA Y TRANSPORTE,1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-05-08 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Bolzoni S.p.a.,1.0,positive,0.6
352,Q20022051,Transporte Automotor La Plata S.A.,AR,transport_logistics,m,memberships,sbti,1.0,2025-05-08 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Bolzoni S.p.a.,0.0,,0.0
591,Q5786292,Cooperativa de Obreros y Empleados del Transporte Colectivo,UY,transport_logistics,m,memberships,sbti,1.0,2025-05-08 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,BOREAL LOGÍSTICA Y TRANSPORTE,0.0,,0.0
908,ext::f-brica-argentina-de-aviones-fadea-ar,Fábrica Argentina de Aviones (FAdeA),AR,manufacturing,m,news,news,-1.0,2025-05-12T07:00:00+00:00,https://news.google.com/rss/articles/CBMipAFBVV95cUxOVTlyYmhsQnU1R01JQ0lMTVZJaU5XZi1MOVplcTdNLUtpSjhhUGw0Zmo4MkNlWDRXM2ZiaENzTTJJdW9MaWRxbTMtSjVmRjNvRVJMWEZ2V21YSDF3QTdpcVRkZkVNTVk3SkV5OVJNZHo5eU5lV0FzMXNSVU93endIbUJzYVVhUV9wNldyQ08weDRlVGFUbTEwQjF3VTEyaW1wRXBwQQ?oc=5,Crisis salarial. En Fadea se tensó más el clima interno y cierran la planta cordobesa por 72 horas - La Voz del Interior,"<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxOVTlyYmhsQnU1R01JQ0lMTVZJaU5XZi1MOVplcTdNLUtpSjhhUGw0Zmo4MkNlWDRXM2ZiaENzTTJJdW9MaWRxbTMtSjVmRjNvRVJMWEZ2V21YSDF3QTdpcVRkZkVNTVk3SkV5OVJNZHo5eU5lV0FzMXNSVU93endIbUJzYVVhUV9wNldyQ08weDRlVGFUbTEwQjF3VTEyaW1wRXBwQQ?oc=5"" target=""_blank"">Crisis salarial. En Fadea se tensó más el clima interno y cierran la planta cordobesa por 72 horas</a>&nbsp;&nbsp;<font color=""#6f6f6f"">La Voz del Interior</font>",0.65,negative,-0.6249
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-05-15 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,TRANSITION TECHNOLOGIES MS S. A.,1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-05-22 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Hosta Industries A/S,1.0,positive,0.6
519,ext::compa-a-aeron-utica-uruguaya-s-a-uy,Compañía Aeronáutica Uruguaya S. A.,UY,transport_logistics,m,memberships,sbti,1.0,2025-05-22 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Danæg Holding A/S,0.0,,0.0
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-05-29 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,LOWENCO A/S,1.0,positive,0.6
960,ext::cteep-br,CTEEP,BR,energy_power,m,news,news,0.04225,2025-06-03T21:45:16+00:00,https://news.google.com/rss/articles/CBMilAFBVV95cUxQUFRGMVUwemQ5ZmZlWk92X1JpQUZNU3BJeElGSmFhbDk1WTNnMDJiRDR5aldMN1VZQTdSMWd4NWYyZUpEVE9NbzhBbGpwR3E0eVRfUGprbDdDQUdwRWV3X1k4aFl0VjhVVlZWNUNkTUxMeHhpLWVPLU5xVG92MTZnal9wR0dNNm1MZFdkcGVGMzJ6ZDBr?oc=5,ISA CTEEP inaugura la primera subestación 4.0 de Brasil - Canal Solar,"<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxQUFRGMVUwemQ5ZmZlWk92X1JpQUZNU3BJeElGSmFhbDk1WTNnMDJiRDR5aldMN1VZQTdSMWd4NWYyZUpEVE9NbzhBbGpwR3E0eVRfUGprbDdDQUdwRWV3X1k4aFl0VjhVVlZWNUNkTUxMeHhpLWVPLU5xVG92MTZnal9wR0dNNm1MZFdkcGVGMzJ6ZDBr?oc=5"" target=""_blank"">ISA CTEEP inaugura la primera subestación 4.0 de Brasil</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Canal Solar</font>",0.65,neutral,0.0
1100,Q3366007,Parque Arauco S.A.,CL,retail_consumer,m,memberships,sbti,1.0,2025-06-05 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,PAR-TEC S.p.A.,1.0,positive,0.6
29,Q104419265,Barranquilla Railway and Pier Company Ltd,CO,construction_realestate,m,memberships,sbti,1.0,2025-06-05 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Giza Spinning and Weaving Company,1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-06-05 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,PAR-TEC S.p.A.,1.0,positive,0.6
158,Q120673684,Ecocitex,CL,manufacturing,m,news,news,0.13,2025-06-11T07:00:00+00:00,https://news.google.com/rss/articles/CBMitwFBVV95cUxQeVRkSnVrR0NkSlg4dG9hQ19OWWtTQm5OWm4xT2tVS1VKQW9ER1Q2Rk94U0ZVUGpDeFVlZmtRQXFPOGFYWXRqZG52WDNnLW5tTE1KOUtQbzkxVk40VldCWEQwUENHZFlwbjE0QXZTVVozc1pSQUhMQ3BjOE9GTjN6OFUwQzRvRVRiZjZzTURUemgtMTBtdHdpbHBxMF92R3M3dmFSTGt0bU5wOHNWblRPTXRZcVI2dkk?oc=5,Donan 90 frazadas elaboradas a partir del reciclaje de uniformes clínicos - Diario Sustentable,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxQeVRkSnVrR0NkSlg4dG9hQ19OWWtTQm5OWm4xT2tVS1VKQW9ER1Q2Rk94U0ZVUGpDeFVlZmtRQXFPOGFYWXRqZG52WDNnLW5tTE1KOUtQbzkxVk40VldCWEQwUENHZFlwbjE0QXZTVVozc1pSQUhMQ3BjOE9GTjN6OFUwQzRvRVRiZjZzTURUemgtMTBtdHdpbHBxMF92R3M3dmFSTGt0bU5wOHNWblRPTXRZcVI2dkk?oc=5"" target=""_blank"">Donan 90 frazadas elaboradas a partir del reciclaje de uniformes clínicos</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Diario Sustentable</font>",0.65,neutral,0.0
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-06-12 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Suzano S/A,1.0,positive,0.6
29,Q104419265,Barranquilla Railway and Pier Company Ltd,CO,construction_realestate,m,memberships,sbti,1.0,2025-06-12 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,R. Twining and Company Limited,0.0,,0.0
895,ext::grupo-anderson-s-mx,Grupo Anderson's,MX,retail_consumer,m,memberships,sbti,1.0,2025-06-12 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Grupo Antolin Irausa S.A.U.,1.0,positive,0.6
344,Q18924139,Isaura S.A.,AR,oil_gas,m,memberships,sbti,1.0,2025-06-12 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,"CITIC HIC Gándara Censa,S.A.U",0.0,,0.0
29,Q104419265,Barranquilla Railway and Pier Company Ltd,CO,construction_realestate,m,memberships,sbti,1.0,2025-06-12 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,R. Twining and Company Limited,1.0,positive,0.6
1165,ext::grupo-reforma-mx,Grupo Reforma,MX,retail_consumer,m,news,news,0.325,2025-06-16T07:00:00+00:00,https://news.google.com/rss/articles/CBMiekFVX3lxTE0yNG5pZ0xzSURIU255MlRLZlVPVGRQR0x5eHd3bnhtb3FRb3VuekpjSGtEVkVmY1JaOVE0c09TNjFXREMyUHFrMzEtc211RGxvaGFKWTFEemJvZzFSWHNZRnlqTnBGOUpuSUZFMHpOZG13NkVDTjFzSF9R?oc=5,Tiene Nvidia el 'Clima en una Botella' - Reforma,"<a href=""https://news.google.com/rss/articles/CBMiekFVX3lxTE0yNG5pZ0xzSURIU255MlRLZlVPVGRQR0x5eHd3bnhtb3FRb3VuekpjSGtEVkVmY1JaOVE0c09TNjFXREMyUHFrMzEtc211RGxvaGFKWTFEemJvZzFSWHNZRnlqTnBGOUpuSUZFMHpOZG13NkVDTjFzSF9R?oc=5"" target=""_blank"">Tiene Nvidia el 'Clima en una Botella'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reforma</font>",0.65,neutral,0.0
855,ext::banco-do-brasil-br,Banco do Brasil,BR,finance_insurance,m,news,news,0.105625,2025-06-18T07:00:00+00:00,https://news.google.com/rss/articles/CBMipgFBVV95cUxNaUNCUWZROEFfQmlCVEdjcGNRWTN2M2x1czhQbm11WkJIZkJMWjRsSFVwNGE5Nk1vbHVPdU5pN054SjMxeFJRS2FpTkU1NkJ1MEVsVWYwY1BmRkNWQ1J4cGRfalRuOVRuZmswQ2ZnWGY3X1pLX0dDcG5LUngtbXJyNFE4cWhqdDc5QjBYaGlHYkNITmN2dkM1ekN3azdrakI1TTZZbkpB?oc=5,BID | Acelerador de acceso a energía limpia en la Amazonía - Inter-American Development Bank,"<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxNaUNCUWZROEFfQmlCVEdjcGNRWTN2M2x1czhQbm11WkJIZkJMWjRsSFVwNGE5Nk1vbHVPdU5pN054SjMxeFJRS2FpTkU1NkJ1MEVsVWYwY1BmRkNWQ1J4cGRfalRuOVRuZmswQ2ZnWGY3X1pLX0dDcG5LUngtbXJyNFE4cWhqdDc5QjBYaGlHYkNITmN2dkM1ekN3azdrakI1TTZZbkpB?oc=5"" target=""_blank"">BID | Acelerador de acceso a energía limpia en la Amazonía</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Inter-American Development Bank</font>",0.65,neutral,0.0
352,Q20022051,Transporte Automotor La Plata S.A.,AR,transport_logistics,m,memberships,sbti,1.0,2025-06-19 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,STIGA S.p.A.,0.0,,0.0
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-06-19 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,STIGA S.p.A.,1.0,positive,0.6
708,Q86739246,Indústria de Louças Zappi S/A,BR,manufacturing,m,memberships,sbti,1.0,2025-06-19 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,"Intraplás - Indústria Transformadora de Plásticos, S.A.",1.0,positive,0.6
895,ext::grupo-anderson-s-mx,Grupo Anderson's,MX,retail_consumer,m,memberships,sbti,1.0,2025-06-26 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Grupo J. Uriach S.L.,1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-06-26 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,CERATIZIT S.A.,1.0,positive,0.6
10,Q10272533,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina,BR,agro_food,m,memberships,sbti,1.0,2025-06-26 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,COREBOX AGENCIA DE COMUNICACAO E DESENVOLVIMENTO TECNICO-CIENTIFICO LTDA,1.0,positive,0.6
99,Q1121203,Companhia Paulista de Estradas de Ferro,BR,transport_logistics,m,memberships,sbti,1.0,2025-07-03 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,"Brisa - Auto-estradas de Portugal,SA",1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-07-03 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,GANNI A/S,1.0,positive,0.6
352,Q20022051,Transporte Automotor La Plata S.A.,AR,transport_logistics,m,memberships,sbti,1.0,2025-07-10 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,ALUBERG S.p.A.,0.0,,0.0
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-07-10 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,ALUBERG S.p.A.,1.0,positive,0.6
708,Q86739246,Indústria de Louças Zappi S/A,BR,manufacturing,m,memberships,sbti,1.0,2025-07-10 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,"Merck & Co., Inc., Rahway, NJ USA, which is known as MSD outside the U.S. and Canada",1.0,positive,0.6
15,Q10276503,Estrada de Ferro Porto Murtinho a São Roque,BR,transport_logistics,m,memberships,sbti,1.0,2025-07-10 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,SanaClis s.r.o.,1.0,positive,0.6
874,Q5058678,Cementos Pacasmayo,PE,manufacturing,m,news,news,0.325,2025-07-10T01:59:55+00:00,https://news.google.com/rss/articles/CBMixwFBVV95cUxQcFNrYlJpY09Kb2x1dVJhbWJpOS0xNkpDd09aWjlTVC1OYjQzWnVYdWRqbmI1YkxxWVJKcW4wZFdNY21HVlc3WF9XRDFrNHRkaDBfbEpid0RfSjRGTzBSWnotZFJ3aDY1N29zZXZSZlBSZTlQbm1iMEduVmZ2bjVsSE1PN1NJdHlUTTFlNzJmREd3NHk3NDhCdmRGLTN3RWhRemZDanlyX1o3UlBsa2lodXlkN0JEX25GS0J2aGF5Mnk0amVtaXZr?oc=5,Pacasmayo: “Nuestro propósito es ser una empresa net zero al 2050” - Semana Económica,"<a href=""https://news.google.com/rss/articles/CBMixwFBVV95cUxQcFNrYlJpY09Kb2x1dVJhbWJpOS0xNkpDd09aWjlTVC1OYjQzWnVYdWRqbmI1YkxxWVJKcW4wZFdNY21HVlc3WF9XRDFrNHRkaDBfbEpid0RfSjRGTzBSWnotZFJ3aDY1N29zZXZSZlBSZTlQbm1iMEduVmZ2bjVsSE1PN1NJdHlUTTFlNzJmREd3NHk3NDhCdmRGLTN3RWhRemZDanlyX1o3UlBsa2lodXlkN0JEX25GS0J2aGF5Mnk0amVtaXZr?oc=5"" target=""_blank"">Pacasmayo: “Nuestro propósito es ser una empresa net zero al 2050”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Semana Económica</font>",0.65,neutral,0.0
876,ext::el-pa-s-co,El País,CO,retail_consumer,m,news,news,0.195,2025-07-14T07:00:00+00:00,https://news.google.com/rss/articles/CBMi8AFBVV95cUxNcEtJQ3NfUy1Yc1NiUlhsc0lpaGdleWVPNnhaMEVnbVp3QUVDUDZ1MDdyMTFlVG53aDBfVXA4VE5oc0p3QjVLbVUwYTdqal92SFRjc1BkNDB1ajRfNU5mSnV2WmF5RTBrMF9oYlVzVkNmQ3RRWi16RzZfcWE3X19QcUpfMWRzME5nRHNQbXNNb2ZwQXdfcGhXMC1SUnRwci1wd2lZVXgtb1I1TlJrNzVIbGJFTXRlZUJ5clNlaGduUzU3cXZGWFEzTld6SW1XNHU1aGhOX0VmY3JKQzhibjNLbkZVUEctdjZHZUZfRXJBXzDSAYQCQVVfeXFMUEZXVjQwb2VpWWpNTUQtTWRCZjA5enRqSXpES1c4d05NOWQyRWpaMnQ2RHdEZDF3Um5BMGFaR25fRUhWRnY3b0s5bHZyMWpsN09LOW5HbW5XQWVjSjJqRUF3d2NBVHh0QUxKWEVQZGtTY0ZNeDZMZmhpSUNPQ1AzUFZFanFzVHFLVEdDM1VPekJNLW1tT0VqREJMLXF2QTN6UEVnb0VuRm5xNUE3dUd6REZhWjFac29RSEt5OV95eEFKUS1sVk9ackF4YUhXTGRiUVlwTllfUVVQM3JWeGJkMzU1WFFKWkJYeHVnaWo5cU43VmtaRFNPYzY3dGIydjVlMXBtR1M?oc=5,"Jean-Baptiste Fressoz, historiador: “Hay que dejar de pensar en la neutralidad climática, es inalcanzable” - EL PAÍS","<a href=""https://news.google.com/rss/articles/CBMi8AFBVV95cUxNcEtJQ3NfUy1Yc1NiUlhsc0lpaGdleWVPNnhaMEVnbVp3QUVDUDZ1MDdyMTFlVG53aDBfVXA4VE5oc0p3QjVLbVUwYTdqal92SFRjc1BkNDB1ajRfNU5mSnV2WmF5RTBrMF9oYlVzVkNmQ3RRWi16RzZfcWE3X19QcUpfMWRzME5nRHNQbXNNb2ZwQXdfcGhXMC1SUnRwci1wd2lZVXgtb1I1TlJrNzVIbGJFTXRlZUJ5clNlaGduUzU3cXZGWFEzTld6SW1XNHU1aGhOX0VmY3JKQzhibjNLbkZVUEctdjZHZUZfRXJBXzDSAYQCQVVfeXFMUEZXVjQwb2VpWWpNTUQtTWRCZjA5enRqSXpES1c4d05NOWQyRWpaMnQ2RHdEZDF3Um5BMGFaR25fRUhWRnY3b0s5bHZyMWpsN09LOW5HbW5XQWVjSjJqRUF3d2NBVHh0QUxKWEVQZGtTY0ZNeDZMZmhpSUNPQ1AzUFZFanFzVHFLVEdDM1VPekJNLW1tT0VqREJMLXF2QTN6UEVnb0VuRm5xNUE3dUd6REZhWjFac29RSEt5OV95eEFKUS1sVk9ackF4YUhXTGRiUVlwTllfUVVQM3JWeGJkMzU1WFFKWkJYeHVnaWo5cU43VmtaRFNPYzY3dGIydjVlMXBtR1M?oc=5"" target=""_blank"">Jean-Baptiste Fressoz, historiador: “Hay que dejar de pensar en la neutralidad climática, es inalcanzable”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">EL PAÍS</font>",0.65,neutral,0.0
809,Q53085,Mexicana de Aviación,MX,transport_logistics,m,memberships,sbti,1.0,2025-07-17 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Bolsa Mexicana de Valores,1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-07-17 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Alimex Seafood A/S,1.0,positive,0.6
303,Q161432,Nuevo Continente,PE,transport_logistics,m,news,news,0.425,2025-07-18T07:00:00+00:00,https://news.google.com/rss/articles/CBMizgFBVV95cUxPS1hsUEx5YWI1bk1SbVhZb2R1QUJvdTdVdFpyMTR3d0I1OXRPWUhyRV9EYVVuUTdpeldIY1BuaDExMTYzUEhvYW5NRk5aQ0tXdGdtdUU2c0VKQ2FoeldBbnQzbGV2d2Z3ZWZtdHFqaWNoU3BTbjg1WXNtNEs5VEJFcDZzZXloMUFVa2k3cHdDOFdOYTNZSlZ6MFZlSDk5bXNrd3RfWXF1TU5MOWUtSk8tVWQ0dUlvek44Tjd1dWZleEpkdTQtTFViTFU4dnFIZ9IB0wFBVV95cUxPTkVPaUN1ME4wUnFxZENMZjRvOC1hTEFqVFdEZVlhTlBZNDVrX2w5enF2cjdETE1CYlhVNV94emVIb3BiYVNmNXJ5QlBFYXlIcE00eGIxbmpJSjJLQUFoZzZBb1ZKNV9yd1BhRTAzUUdGemZzcFZDNHJBNFNnUWhodWFrTWRDY0cxQWpfMWhBVk13eWdDeGQtOFgxSUNPWHctM0E4TW9IeWo0eWNYWHQxSlo3ZXFSZ3FGOGRyWkFYcEh1dEZuYlcyU0VVVWhybWRfMXdr?oc=5,Puna Bio obtuvo financiamiento para desarrollar una agricultura resiliente al cambio climático - Somos Pymes,"<a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxPS1hsUEx5YWI1bk1SbVhZb2R1QUJvdTdVdFpyMTR3d0I1OXRPWUhyRV9EYVVuUTdpeldIY1BuaDExMTYzUEhvYW5NRk5aQ0tXdGdtdUU2c0VKQ2FoeldBbnQzbGV2d2Z3ZWZtdHFqaWNoU3BTbjg1WXNtNEs5VEJFcDZzZXloMUFVa2k3cHdDOFdOYTNZSlZ6MFZlSDk5bXNrd3RfWXF1TU5MOWUtSk8tVWQ0dUlvek44Tjd1dWZleEpkdTQtTFViTFU4dnFIZ9IB0wFBVV95cUxPTkVPaUN1ME4wUnFxZENMZjRvOC1hTEFqVFdEZVlhTlBZNDVrX2w5enF2cjdETE1CYlhVNV94emVIb3BiYVNmNXJ5QlBFYXlIcE00eGIxbmpJSjJLQUFoZzZBb1ZKNV9yd1BhRTAzUUdGemZzcFZDNHJBNFNnUWhodWFrTWRDY0cxQWpfMWhBVk13eWdDeGQtOFgxSUNPWHctM0E4TW9IeWo0eWNYWHQxSlo3ZXFSZ3FGOGRyWkFYcEh1dEZuYlcyU0VVVWhybWRfMXdr?oc=5"" target=""_blank"">Puna Bio obtuvo financiamiento para desarrollar una agricultura resiliente al cambio climático</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Somos Pymes</font>",0.85,neutral,0.0
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-07-24 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Jydsk Planteservice A/S,1.0,positive,0.6
29,Q104419265,Barranquilla Railway and Pier Company Ltd,CO,construction_realestate,m,memberships,sbti,1.0,2025-07-24 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,"shaoxing qixi import and export co., ltd",1.0,positive,0.6
1084,Q7703003,Terpel,CO,oil_gas,m,news,news,0.17,2025-07-27T07:00:00+00:00,https://news.google.com/rss/articles/CBMilAFBVV95cUxQa3VtVnhuZlB1M1JjQXhUSjBsQ195NFNQSTFQMWNXSWdieUYwT3poeVc3UUpDVTBueW1pQ09vVFNQdmZTd0ZlMzNEMnR1ZkJ1eFNEZ21pQ19haWxDaTlGSXRYQmh6anVJU1ZtUkR1b2Z4Z05pS2hadUJJemVxeTJmVnBWQWlOM1Z4NE5maEdWbE1iQWNP?oc=5,Organización Terpel compra la planta de energía solar Planeta Rica - LexLatin,"<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxQa3VtVnhuZlB1M1JjQXhUSjBsQ195NFNQSTFQMWNXSWdieUYwT3poeVc3UUpDVTBueW1pQ09vVFNQdmZTd0ZlMzNEMnR1ZkJ1eFNEZ21pQ19haWxDaTlGSXRYQmh6anVJU1ZtUkR1b2Z4Z05pS2hadUJJemVxeTJmVnBWQWlOM1Z4NE5maEdWbE1iQWNP?oc=5"" target=""_blank"">Organización Terpel compra la planta de energía solar Planeta Rica</a>&nbsp;&nbsp;<font color=""#6f6f6f"">LexLatin</font>",0.85,neutral,0.0
352,Q20022051,Transporte Automotor La Plata S.A.,AR,transport_logistics,m,memberships,sbti,1.0,2025-07-31 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,FEPA S.P.A.,0.0,,0.0
29,Q104419265,Barranquilla Railway and Pier Company Ltd,CO,construction_realestate,m,memberships,sbti,1.0,2025-07-31 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,"Guangxi Vital Electronic and Technology Co., Ltd.",1.0,positive,0.6
4,Q100488536,Estudios Río de la Plata,AR,ict_telecom,m,memberships,sbti,1.0,2025-07-31 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,CREME DE LA CREME,1.0,positive,0.6
121,Q113996222,La Casa de Lucy,UY,agro_food,m,memberships,sbti,1.0,2025-07-31 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,CREME DE LA CREME,0.0,,0.0
29,Q104419265,Barranquilla Railway and Pier Company Ltd,CO,construction_realestate,m,memberships,sbti,1.0,2025-07-31 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,"Guangxi Vital Electronic and Technology Co., Ltd.",0.0,,0.0
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-07-31 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,FEPA S.P.A.,1.0,positive,0.6
